step,lr,train_loss,ema_loss,val_loss,grad_norm,tok_per_s,elapsed_s
9510,0.00018568501240683524,1.2908238172531128,1.2867202839673373,1.3040305352211,0.35383570194244385,164857.01624280994,1.9876618385314941
9520,0.00018565408839230993,1.3030920028686523,1.2887428166409212,1.299828791618347,0.3679347336292267,164443.66131143863,1.9926581382751465
9530,0.00018562313390432688,1.2323920726776123,1.2836247142164452,1.2978953194618226,0.34258508682250977,165045.14755525615,1.985396146774292
9540,0.00018559214895535453,1.2659571170806885,1.2879410059139225,1.3037470173835755,0.35495221614837646,162509.02588434718,2.0163803100585938
9550,0.00018556113355787363,1.315314531326294,1.2888736228198159,1.2927829933166504,0.3737006187438965,164081.35110274036,1.9970581531524658
9560,0.00018553008772437718,1.264387845993042,1.285633856413262,1.3067059183120728,0.36507174372673035,172109.99579489403,1.9038987159729004
9570,0.0001854990114673704,1.2424869537353516,1.28281848819248,1.2974408221244813,0.34948715567588806,171116.28011490178,1.9149551391601562
9580,0.00018546790479937082,1.3302655220031738,1.2904426725783755,1.2933268308639527,0.3884574770927429,172027.40227131973,1.9048128128051758
9590,0.00018543676773290826,1.3180220127105713,1.2877221277446955,1.2967187547683716,0.35668253898620605,172104.241407589,1.9039623737335205
9600,0.00018540560028052465,1.313136339187622,1.2839458514129183,1.2993740153312683,0.36271029710769653,171464.55029760755,1.9110655784606934
9610,0.00018537440245477426,1.2672548294067383,1.2818868379242305,1.304724290370941,0.3490462303161621,173020.84621484432,1.8938758373260498
9620,0.0001853431742682236,1.2341985702514648,1.2872142478438136,1.2980466985702515,0.34194833040237427,170959.1116427226,1.9167156219482422
9630,0.00018531191573345132,1.270051121711731,1.2821501134589461,1.30577876329422,0.3498402535915375,172195.04177741116,1.9029583930969238
9640,0.0001852806268630484,1.2770588397979736,1.2857272653464116,1.3065926599502564,0.35067468881607056,172044.47888364515,1.9046237468719482
9650,0.000185249307669618,1.2700998783111572,1.284236653940283,1.3013098669052123,0.36602139472961426,172092.75533567983,1.9040894508361816
9660,0.00018521795816577545,1.2858471870422363,1.2848544991930015,1.2997025752067566,0.36364272236824036,171737.87516495722,1.9080240726470947
9670,0.00018518657836414837,1.3185534477233887,1.2859360481365414,1.3018470263481141,0.3575710654258728,170498.38589993416,1.9218950271606445
9680,0.00018515516827737652,1.2408173084259033,1.2837243694420881,1.3003346467018126,0.3476305305957794,171302.70626684264,1.9128711223602295
9690,0.00018512372791811184,1.3011517524719238,1.2796017195888718,1.2978683114051819,0.3482843041419983,171625.7788677907,1.9092702865600586
9700,0.00018509225729901855,1.3152539730072021,1.2841464751930924,1.302678062915802,0.36989638209342957,168645.73337034145,1.9430079460144043
9710,0.000185060756432773,1.3253036737442017,1.2906388580641521,1.2934539103507996,0.3623974323272705,171192.3925826196,1.9141037464141846
9720,0.00018502922533206374,1.3217310905456543,1.2879751510945485,1.2968691992759704,0.35621872544288635,171515.19865602144,1.91050124168396
9730,0.00018499766400959148,1.3080341815948486,1.2896182928264066,1.2971981501579284,0.3564794957637787,171198.70457996146,1.9140331745147705
9740,0.00018496607247806915,1.265425682067871,1.2827297568743083,1.3066301941871643,0.3496682643890381,171338.83981130144,1.9124677181243896
9750,0.00018493445075022178,1.3086838722229004,1.283188169789518,1.2956337356567382,0.3655301332473755,171564.59195427838,1.9099512100219727
9760,0.00018490279883878657,1.2452375888824463,1.274585179387274,1.2879140663146973,0.34548088908195496,171573.35168922515,1.9098536968231201
9770,0.00018487111675651299,1.3035151958465576,1.2780735129091179,1.2960568189620971,0.3625969886779785,171344.24406866886,1.912407398223877
9780,0.00018483940451616252,1.2987306118011475,1.2806173498311502,1.3044341039657592,0.3559519350528717,171147.0920737024,1.9146103858947754
9790,0.0001848076621305089,1.274948000907898,1.2848807576618455,1.293262152671814,0.36143866181373596,170890.47305961553,1.9174854755401611
9800,0.00018477588961233788,1.2404264211654663,1.2801071703534388,1.2953952383995055,0.3472377359867096,170767.1939508392,1.9188697338104248
9810,0.00018474408697444745,1.2638802528381348,1.2800131569963638,1.3038031673431396,0.35473665595054626,171357.83098034532,1.9122557640075684
9820,0.00018471225422964774,1.3079991340637207,1.2858762715108716,1.3022279572486877,0.359541118144989,170888.624470383,1.917506217956543
9830,0.00018468039139076097,1.2850089073181152,1.285962300183259,1.2983047747612,0.3617357015609741,170944.05702689404,1.916884422302246
9840,0.00018464849847062148,1.2880005836486816,1.2867847696080967,1.301176609992981,0.3517962396144867,171424.04459054736,1.9115171432495117
9850,0.00018461657548207573,1.2656383514404297,1.284636644027727,1.2987508583068847,0.34485122561454773,171075.10828511955,1.9154160022735596
9860,0.0001845846224379823,1.2519035339355469,1.273417089125963,1.307821352481842,0.35747987031936646,171366.9542197127,1.912153959274292
9870,0.00018455263935121186,1.283205270767212,1.280236858769605,1.2967162084579469,0.36528655886650085,171441.77150195438,1.9113194942474365
9880,0.0001845206262346472,1.304529070854187,1.2819272194498952,1.3037845969200135,0.35919925570487976,171466.86059802768,1.9110398292541504
9890,0.00018448858310118324,1.307375431060791,1.2806783819146728,1.288930928707123,0.36917996406555176,171385.48144423793,1.911947250366211
9900,0.0001844565099637269,1.2948806285858154,1.281271991597584,1.2969280648231507,0.3648086488246918,171023.9320498228,1.9159891605377197
9910,0.00018442440683519724,1.2426645755767822,1.2813271504803523,1.2964404845237731,0.34507349133491516,166668.73242394862,1.9660556316375732
9920,0.0001843922737285254,1.2160916328430176,1.2865466720589438,1.2888228821754455,0.3575403094291687,163979.00455252803,1.9983046054840088
9930,0.00018436011065665463,1.2957098484039307,1.2834750262801706,1.2970648503303528,0.35334512591362,165112.0659492214,1.9845914840698242
9940,0.00018432791763254016,1.3151525259017944,1.2891403126649374,1.2940463781356812,0.3568248152732849,164542.96415680068,1.9914555549621582
9950,0.00018429569466914934,1.3600373268127441,1.2926061739254047,1.2995746541023254,0.3635614216327667,165680.004995512,1.9777884483337402
9960,0.0001842634417794616,1.282599925994873,1.2897644014655358,1.295783860683441,0.3520330786705017,164008.76741413103,1.9979419708251953
9970,0.00018423115897646842,1.2825206518173218,1.2881045014115498,1.301918785572052,0.373039186000824,172065.6516986104,1.9043893814086914
9980,0.00018419884627317326,1.3094319105148315,1.283574530459961,1.2945602416992188,0.34523460268974304,171067.61301234012,1.9154999256134033
9990,0.00018416650368259169,1.2417376041412354,1.2852260903489232,1.2916047859191895,0.354343056678772,171438.60647692104,1.9113547801971436
10000,0.00018413413121775131,1.2619404792785645,1.2877232249408548,1.303738625049591,0.35023462772369385,168591.3468360362,1.9436347484588623
10010,0.00018410172889169173,1.3101844787597656,1.284113304664568,1.2965409684181213,0.3701324760913849,85892.08267075915,3.8150198459625244
10020,0.00018406929671746465,1.3078745603561401,1.284632652387033,1.2929464650154114,0.35220029950141907,164816.35017505274,1.988152265548706
10030,0.00018403683470813366,1.2743313312530518,1.2873864450450863,1.3053609395027161,0.346684992313385,166099.50634087034,1.9727933406829834
10040,0.00018400434287677453,1.313159704208374,1.287607660181153,1.2996274542808532,0.3531905710697174,168295.92766060878,1.9470465183258057
10050,0.00018397182123647496,1.257287859916687,1.2837435843367424,1.2949519443511963,0.3517325520515442,168412.23751648876,1.9457018375396729
10060,0.00018393926980033462,1.3116896152496338,1.29420053957214,1.2978827261924744,0.35588693618774414,167329.6515075367,1.9582901000976562
10070,0.00018390668858146527,1.2993733882904053,1.2924646306199425,1.295082242488861,0.36036306619644165,165413.2045514011,1.9809784889221191
10080,0.00018387407759299054,1.2656205892562866,1.291145207239025,1.2967650341987609,0.35192763805389404,164333.6901719598,1.9939916133880615
10090,0.00018384143684804625,1.3231453895568848,1.295441363851686,1.2898473143577576,0.34780803322792053,164611.4868312802,1.990626573562622
10100,0.00018380876635978,1.289422631263733,1.2930564572369443,1.2956336236000061,0.3553193509578705,164136.8062417365,1.9963834285736084
10110,0.00018377606614135148,1.2584447860717773,1.2896104261569261,1.2926426768302917,0.3505180776119232,165097.5871495824,1.9847655296325684
10120,0.00018374333620593236,1.3033908605575562,1.2857788930440597,1.2991277837753297,0.34687539935112,165233.19225408213,1.9831366539001465
10130,0.00018371057656670623,1.2375863790512085,1.2782956451950436,1.2948882627487182,0.34909796714782715,164480.56103808322,1.992211103439331
10140,0.0001836777872368687,1.234449863433838,1.2742240794251412,1.2844834232330322,0.34722575545310974,165172.22974113046,1.9838685989379883
10150,0.00018364496822962723,1.256216049194336,1.275157743737114,1.2980666947364807,0.3474218249320984,165275.67416970708,1.9826269149780273
10160,0.00018361211955820138,1.2670347690582275,1.277456217949064,1.2856589841842652,0.36045441031455994,164469.40081416804,1.9923462867736816
10170,0.0001835792412358226,1.2835074663162231,1.274210103363423,1.2845786094665528,0.34951677918434143,163814.65235963312,2.000309467315674
10180,0.00018354633327573422,1.2486701011657715,1.278427030198258,1.2879106616973877,0.35727640986442566,164684.92082865522,1.989738941192627
10190,0.0001835133956911916,1.3208668231964111,1.276173659341236,1.287693305015564,0.36077508330345154,165526.9780943658,1.9796168804168701
10200,0.00018348042849546196,1.2895270586013794,1.2734420992090563,1.2856082582473756,0.34472328424453735,166766.6135065726,1.9649016857147217
10210,0.00018344743170182456,1.3320190906524658,1.2805838481986798,1.2828110885620116,0.3580350875854492,164273.5465487292,1.9947216510772705
10220,0.00018341440532357046,1.2710602283477783,1.2734601543812858,1.2957700109481811,0.37283217906951904,165172.96420067467,1.9838597774505615
10230,0.0001833813493740026,1.2586989402770996,1.2676849333149782,1.2971026921272277,0.35574105381965637,164379.58370888326,1.9934349060058594
10240,0.00018334826386643606,1.2615634202957153,1.2729998076727826,1.280859022140503,0.35110342502593994,165723.19659136236,1.9772729873657227
10250,0.00018331514881419757,1.2883437871932983,1.2741988659560013,1.2906067967414856,0.3435116112232208,165663.3696528287,1.9779870510101318
10260,0.00018328200423062594,1.272391676902771,1.275836510462136,1.2885215306282043,0.35850098729133606,167224.39396147922,1.9595227241516113
10270,0.00018324883012907174,1.2870595455169678,1.2757119921323814,1.291791753768921,0.34543389081954956,170709.90407182986,1.9195137023925781
10280,0.00018321562652289753,1.244340181350708,1.2746880982007,1.2917172718048096,0.3548358380794525,171060.11839630915,1.915583848953247
10290,0.0001831823934254777,1.2655858993530273,1.2733796378703315,1.2905210947990418,0.3472549021244049,170435.52718910069,1.9226038455963135
10300,0.0001831491308501986,1.2222471237182617,1.2684869393750475,1.2920492005348205,0.3664516806602478,170230.02218556005,1.9249248504638672
10310,0.00018311583881045826,1.3177931308746338,1.2743046071970412,1.2901911449432373,0.3552343547344208,170974.50921831312,1.9165430068969727
10320,0.00018308251731966686,1.2804433107376099,1.278392184915733,1.283215630054474,0.3489745557308197,171114.17098823295,1.9149787425994873
10330,0.0001830491663912462,1.2524142265319824,1.2762462888524726,1.289429659843445,0.3511393368244171,170351.28088802478,1.9235546588897705
10340,0.00018301578603863004,1.2882797718048096,1.2748923204027816,1.2928770303726196,0.3564740717411041,171081.28386128816,1.9153468608856201
10350,0.00018298237627526403,1.2910511493682861,1.2721463673226079,1.2948623776435852,0.36884742975234985,170852.04338063873,1.9179167747497559
10360,0.00018294893711460556,1.2751163244247437,1.276316540994151,1.2904016399383544,0.35441574454307556,171355.8868089997,1.9122774600982666
10370,0.00018291546857012394,1.271608591079712,1.2742074811607125,1.2862143397331238,0.3507081866264343,171257.6247817053,1.913374662399292
10380,0.0001828819706553003,1.2881312370300293,1.2769314926737052,1.279825565814972,0.35939159989356995,171390.0764739266,1.911895990371704
10390,0.0001828484433836276,1.2143380641937256,1.2759221056862626,1.287066171169281,0.3492194414138794,171137.75781930186,1.9147148132324219
10400,0.00018281488676861064,1.2349042892456055,1.2730682199430665,1.286036367416382,0.37568649649620056,170895.14783152126,1.9174330234527588
10410,0.00018278130082376596,1.2664474248886108,1.2762837358072174,1.2912814044952392,0.35798415541648865,170774.853897173,1.9187836647033691
10420,0.00018274768556262203,1.3125593662261963,1.274548987466752,1.285492696762085,0.3546864688396454,171090.31378207455,1.915245771408081
10430,0.00018271404099871904,1.2863249778747559,1.2754675925464798,1.2847574353218079,0.3402669429779053,170595.10075539548,1.9208054542541504
10440,0.00018268036714560903,1.283038854598999,1.2734328167800388,1.2897679781913758,0.35210496187210083,170861.02787664148,1.917815923690796
10450,0.00018264666401685586,1.2650408744812012,1.2789323535369104,1.2903394460678101,0.3562625050544739,171012.0577508533,1.9161221981048584
10460,0.00018261293162603507,1.3166124820709229,1.2793948739314949,1.2839299201965333,0.36156904697418213,171101.55992179364,1.9151198863983154
10470,0.00018257916998673415,1.229247808456421,1.2688067640916452,1.285171732902527,0.3478098511695862,170830.34005738472,1.9181604385375977
10480,0.00018254537911255222,1.2826706171035767,1.2755562714907798,1.29080406665802,0.3582979440689087,166910.50894734095,1.963207721710205
10490,0.00018251155901710024,1.2740607261657715,1.2791364578266289,1.287851059436798,0.35213702917099,165557.42524442312,1.979252815246582
10500,0.00018247770971400096,1.3269292116165161,1.2771122565535655,1.2842653393745422,0.3597082793712616,165789.4261294762,1.9764831066131592
10510,0.00018244383121688893,1.2609338760375977,1.277088261748544,1.2801520323753357,0.3532230257987976,165624.95937011906,1.9784457683563232
10520,0.0001824099235394103,1.304018259048462,1.2832906803586226,1.2909577631950377,0.3546852469444275,167525.41175558558,1.9560017585754395
10530,0.00018237598669522314,1.2704188823699951,1.2734519918331009,1.2825587511062622,0.35054129362106323,168365.65303744658,1.9462401866912842
10540,0.0001823420206979972,1.3150274753570557,1.27226829974351,1.2853986382484437,0.35660648345947266,168293.0219725454,1.947080135345459
10550,0.00018230802556141394,1.2511298656463623,1.2680797175381944,1.281631805896759,0.3558907210826874,168346.90686170754,1.9464569091796875
10560,0.00018227400129916665,1.249281406402588,1.2661225697802476,1.2883973073959352,0.3661353588104248,168342.5354166289,1.946507453918457
10570,0.0001822399479249603,1.2878704071044922,1.2673261970267684,1.2909110474586487,0.355591356754303,168203.53060234676,1.9481160640716553
10580,0.00018220586545251153,1.284974217414856,1.270767189581449,1.288813419342041,0.3519076108932495,168384.5890565111,1.946021318435669
10590,0.00018217175389554881,1.3049440383911133,1.271513144688626,1.2922311568260192,0.3597411811351776,168402.88967051645,1.9458098411560059
10600,0.00018213761326781226,1.2365617752075195,1.2642327755977796,1.279770278930664,0.34547123312950134,168496.72471208897,1.9447262287139893
10610,0.00018210344358305373,1.2600719928741455,1.2656079999719378,1.284183053970337,0.36146318912506104,168788.01992853472,1.9413700103759766
10620,0.0001820692448550367,1.2346986532211304,1.268727792223435,1.2822352600097657,0.34867173433303833,168480.57226950966,1.9449126720428467
10630,0.00018203501709753648,1.2602332830429077,1.2744369617568259,1.2815730667114258,0.3520009219646454,168442.186500158,1.9453558921813965
10640,0.00018200076032434,1.2825143337249756,1.2779027473534945,1.283304717540741,0.3660408854484558,168792.9949784193,1.9413127899169922
10650,0.00018196647454924586,1.2406013011932373,1.277342648915965,1.2816919875144959,0.3449311852455139,168646.8508445659,1.9429950714111328
10660,0.00018193215978606436,1.3222482204437256,1.2791134417894126,1.2868734145164489,0.35674118995666504,168386.5489095344,1.9459986686706543
10670,0.00018189781604861753,1.3053488731384277,1.2752481901291017,1.2781741571426393,0.3619709312915802,168521.3724492924,1.944441795349121
10680,0.00018186344335073898,1.264380931854248,1.270556929185856,1.2755520725250244,0.3528524935245514,168473.52978267925,1.9449939727783203
10690,0.00018182904170627404,1.2496840953826904,1.2730346331706726,1.2876760005950927,0.3517138659954071,168575.73451572744,1.943814754486084
10700,0.0001817946111290797,1.3192448616027832,1.2687309270926668,1.2870476722717286,0.35678860545158386,168183.13289481058,1.948352336883545
10710,0.0001817601516330246,1.2869877815246582,1.2669151773343412,1.2685205793380738,0.35877278447151184,168017.80810640752,1.9502694606781006
10720,0.00018172566323198895,1.267103910446167,1.2640969581014476,1.2879104661941527,0.35960623621940613,168300.60582311795,1.9469923973083496
10730,0.00018169114593986479,1.2688589096069336,1.2686472439794598,1.2851399993896484,0.34805774688720703,168325.89713401668,1.946699857711792
10740,0.00018165659977055558,1.2669367790222168,1.2667298823087807,1.2862577366828918,0.34461838006973267,167918.82249694405,1.9514191150665283
10750,0.00018162202473797655,1.268998384475708,1.268635182701486,1.2881514477729796,0.3491031229496002,168095.58805895818,1.9493670463562012
10760,0.00018158742085605452,1.2532587051391602,1.2641279421952905,1.2866375207901002,0.347137451171875,168423.5058359851,1.9455716609954834
10770,0.00018155278813872797,1.2934205532073975,1.2667776940726718,1.2762040662765504,0.35478895902633667,171132.83536918293,1.9147698879241943
10780,0.00018151812659994687,1.2845425605773926,1.266458055560204,1.2855240559577943,0.3782656192779541,170811.69913944748,1.9183697700500488
10790,0.00018148343625367294,1.3041985034942627,1.2640944226645305,1.2823083472251893,0.3545437753200531,171154.14671772937,1.9145314693450928
10800,0.00018144871711387944,1.2545069456100464,1.267868447097584,1.2858546996116638,0.35872960090637207,171579.32766957444,1.9097871780395508
10810,0.00018141396919455125,1.269567847251892,1.2696963669058663,1.2770666337013246,0.3611815571784973,171481.87906842108,1.910872459411621
10820,0.0001813791925096848,1.2432786226272583,1.2660093052327863,1.2833800411224365,0.3498683571815491,171197.48905780126,1.9140467643737793
10830,0.0001813443870732881,1.2808289527893066,1.2758362439724265,1.277497844696045,0.36169612407684326,171008.39790513116,1.9161632061004639
10840,0.00018130955289938087,1.2492973804473877,1.2759297215201502,1.2816986560821533,0.35218650102615356,171213.65478161123,1.9138660430908203
10850,0.00018127469000199425,1.2286732196807861,1.267857184079502,1.28123939037323,0.3485073149204254,171186.52881296483,1.9141693115234375
10860,0.00018123979839517102,1.2649855613708496,1.2709673250656235,1.2825587677955628,0.34971094131469727,172259.20529295004,1.9022495746612549
10870,0.00018120487809296552,1.2995892763137817,1.2735885393902064,1.284090507030487,0.3603009283542633,172621.9691664471,1.898252010345459
10880,0.0001811699291094436,1.2656331062316895,1.2693312611735608,1.288997962474823,0.3508589267730713,172486.39509725274,1.8997440338134766
10890,0.0001811349514586828,1.242411732673645,1.2667601292501258,1.2843298768997193,0.35370931029319763,172712.9478293346,1.897252082824707
10900,0.00018109994515477202,1.2208484411239624,1.2629348298007972,1.283466136455536,0.35836002230644226,172836.7276215038,1.8958933353424072
10910,0.00018106491021181186,1.2685887813568115,1.2693676849785884,1.2819086241722106,0.3529462516307831,172109.0043748879,1.903909683227539
10920,0.00018102984664391432,1.250178337097168,1.273695572967804,1.2845449042320252,0.3687722086906433,173038.03349540246,1.8936877250671387
10930,0.00018099475446520312,1.3166249990463257,1.2752639718805687,1.2743402886390687,0.3604929447174072,172084.6319665915,1.904179334640503
10940,0.00018095963368981326,1.2699791193008423,1.2714869329428689,1.2834440994262695,0.3579963743686676,173155.16777999248,1.892406702041626
10950,0.00018092448433189144,1.237334966659546,1.2647660000443413,1.2843080472946167,0.34826961159706116,172224.88384318043,1.9026286602020264
10960,0.0001808893064055958,1.2880520820617676,1.2636577374081983,1.2843977999687195,0.3444331884384155,172892.97470012074,1.8952765464782715
10970,0.00018085409992509604,1.2830286026000977,1.2703017745009046,1.272518939971924,0.3502849042415619,172795.5276395114,1.8963453769683838
10980,0.00018081886490457332,1.274575114250183,1.2679787550741357,1.2879036092758178,0.34607604146003723,172238.45968719633,1.9024786949157715
10990,0.00018078360135822028,1.2582520246505737,1.2664358859163642,1.2802534079551697,0.3477429151535034,173144.98063694255,1.8925180435180664
11000,0.00018074830930024104,1.238088846206665,1.2629798991946515,1.268497178554535,0.36404240131378174,172849.79142163496,1.8957500457763672
11010,0.0001807129887448513,1.2805027961730957,1.268348501086815,1.278191454410553,0.34812572598457336,172886.88511664546,1.89534330368042
11020,0.00018067763970627815,1.224415898323059,1.265373893872759,1.2760741925239563,0.35392117500305176,172146.40606194438,1.9034960269927979
11030,0.00018064226219876016,1.2722817659378052,1.264202947341445,1.275434296131134,0.35015514492988586,172665.03867153442,1.8977785110473633
11040,0.00018060685623654744,1.2100130319595337,1.2670521375758088,1.2706384897232055,0.33757665753364563,172449.06192090194,1.9001553058624268
11050,0.00018057142183390144,1.2203359603881836,1.267909693593208,1.2814311790466308,0.3515917658805847,173073.87854286903,1.8932955265045166
11060,0.00018053595900509518,1.2861018180847168,1.2677700906545422,1.2801888513565063,0.349334180355072,172838.6620696732,1.8958721160888672
11070,0.00018050046776441306,1.2333459854125977,1.261082436350279,1.2773312759399413,0.3574158847332001,172964.7118241737,1.8944904804229736
11080,0.00018046494812615094,1.2590465545654297,1.2630787438783155,1.284628040790558,0.35039499402046204,173144.6970719502,1.8925211429595947
11090,0.0001804294001046162,1.307266354560852,1.271012637582428,1.278551344871521,0.35333818197250366,172816.88572647897,1.896111011505127
11100,0.00018039382371412747,1.2307078838348389,1.264036705936077,1.2760718584060669,0.34424152970314026,172533.3387965959,1.8992271423339844
11110,0.000180358218969015,1.2704185247421265,1.2624748061575668,1.2834068322181702,0.3468700647354126,172658.29273265612,1.8978526592254639
11120,0.00018032258588362028,1.3271737098693848,1.2704723174580925,1.274644763469696,0.3584786355495453,172959.29192866432,1.89454984664917
11130,0.00018028692447229642,1.2747375965118408,1.2629530893983056,1.272607991695404,0.348570853471756,173124.6535616285,1.892740249633789
11140,0.0001802512347494078,1.240020751953125,1.258177586066258,1.2785923409461974,0.3526298403739929,173280.50003605837,1.891037940979004
11150,0.0001802155167293302,1.2923877239227295,1.2688598661461252,1.2744641041755675,0.3593858778476715,172975.68325474652,1.8943703174591064
11160,0.0001801797704264509,1.2335870265960693,1.2650678321030349,1.2813183355331421,0.3483197093009949,172385.27583735556,1.9008584022521973
11170,0.00018014399585516842,1.2651448249816895,1.2667941425018334,1.2767546629905702,0.3477419316768646,172740.23407837344,1.8969523906707764
11180,0.00018010819302989283,1.2703442573547363,1.2613381456636277,1.2801418495178223,0.3491608798503876,172199.39984343568,1.9029102325439453
11190,0.00018007236196504543,1.216990351676941,1.259615780861033,1.2821107387542725,0.3474116325378418,172642.2651078834,1.89802885055542
11200,0.00018003650267505903,1.3104069232940674,1.2582426601761454,1.2708827614784242,0.3648168742656708,172608.3544787713,1.8984017372131348
11210,0.00018000061517437773,1.2486045360565186,1.2638103017116042,1.2726033759117126,0.3598564863204956,172982.88945548993,1.8942914009094238
11220,0.000179964699477457,1.2700331211090088,1.2577207344124453,1.2752359890937806,0.3441239297389984,172413.64821978792,1.900545597076416
11230,0.0001799287555987637,1.2384859323501587,1.25596651130746,1.2841846251487732,0.35536715388298035,172531.649419647,1.8992457389831543
11240,0.000179892783552776,1.2938425540924072,1.263032897440393,1.276129310131073,0.3476431369781494,171837.1833690747,1.90692138671875
11250,0.00017985678335398345,1.2646337747573853,1.2599187901353868,1.2696767139434815,0.34979549050331116,172597.58131983652,1.8985202312469482
11260,0.00017982075501688692,1.1961497068405151,1.2536096471108065,1.269909553527832,0.3479923605918884,172957.9424492662,1.8945646286010742
11270,0.00017978469855599863,1.2947750091552734,1.256609730802411,1.27755832195282,0.3561796247959137,172620.8851158066,1.898263931274414
11280,0.00017974861398584207,1.235913634300232,1.2611594136489923,1.2778833174705506,0.34686481952667236,172905.78597437064,1.8951361179351807
11290,0.00017971250132095217,1.2400293350219727,1.2580247781348992,1.2782916378974916,0.34750398993492126,172688.33899039376,1.8975224494934082
11300,0.00017967636057587507,1.1827359199523926,1.2583495928506836,1.282103111743927,0.3579947352409363,172800.611384886,1.896289587020874
11310,0.00017964019176516826,1.261124610900879,1.2567480340484791,1.2773350977897644,0.3439822793006897,172086.075586229,1.9041633605957031
11320,0.00017960399490340054,1.262014627456665,1.2645582962475668,1.2751490926742555,0.34508031606674194,172495.18427028734,1.8996472358703613
11330,0.00017956777000515198,1.2336318492889404,1.2609301175681562,1.2793400025367736,0.34292736649513245,173353.1713970639,1.8902451992034912
11340,0.000179531517085014,1.2381954193115234,1.2615800628672682,1.2731972122192383,0.3482314348220825,172947.88731423125,1.8946747779846191
11350,0.00017949523615758923,1.2539831399917603,1.2624296019805004,1.2682189488410949,0.3414667248725891,173171.72717181352,1.892225742340088
11360,0.00017945892723749166,1.2997304201126099,1.2659005768475105,1.2803210878372193,0.35164302587509155,173181.1755165013,1.892122507095337
11370,0.0001794225903393465,1.2488223314285278,1.267031041992427,1.2759150290489196,0.35099202394485474,172849.6392528623,1.895751714706421
11380,0.00017938622547779027,1.2395079135894775,1.2643640311066953,1.2731049919128419,0.3461960554122925,173209.83234410745,1.8918094635009766
11390,0.0001793498326674707,1.2821680307388306,1.2614837347989087,1.2678805422782897,0.3702402114868164,172820.64512235037,1.8960697650909424
11400,0.00017931341192304684,1.237847089767456,1.2606588183817131,1.2740152430534364,0.3430182933807373,173253.58885238794,1.891331672668457
11410,0.00017927696325918893,1.293971061706543,1.2651062847641472,1.2730682873725891,0.34949183464050293,173237.1011454483,1.8915116786956787
11420,0.00017924048669057852,1.2285090684890747,1.2673398558412081,1.2692810678482056,0.3517349660396576,172874.14187661442,1.8954830169677734
11430,0.00017920398223190834,1.2854413986206055,1.265903234421392,1.2687654280662537,0.3517574071884155,173119.02738208632,1.8928017616271973
11440,0.0001791674498978824,1.3313002586364746,1.2638261607454335,1.274286367893219,0.3602304756641388,173070.41323646152,1.8933334350585938
11450,0.0001791308897032159,1.2467172145843506,1.261362409038974,1.2706455874443054,0.3413049280643463,172721.69498780294,1.897156000137329
11460,0.00017909430166263528,1.243552327156067,1.257402968102016,1.2789747738838195,0.3481425344944,173189.4027440346,1.8920326232910156
11470,0.00017905768579087826,1.2435606718063354,1.258158398535406,1.2744628310203552,0.3542383015155792,173150.67394600465,1.892455816268921
11480,0.00017902104210269364,1.2893333435058594,1.2560923288399577,1.2728270483016968,0.34280502796173096,173170.3961945566,1.892240285873413
11490,0.0001789843706128415,1.3164293766021729,1.2608165305300678,1.2709943747520447,0.3485007882118225,173192.2835495817,1.8920011520385742
11500,0.00017894767133609313,1.277331829071045,1.2609892742880395,1.2690986251831056,0.3472684919834137,173365.8322809032,1.8901071548461914
11510,0.000178910944287231,1.2874372005462646,1.2586754277911898,1.2740758156776428,0.3512127101421356,173531.8630133285,1.888298749923706
11520,0.00017887418948104875,1.2358876466751099,1.2562398982349312,1.2751758980751038,0.3535538613796234,173001.48466211333,1.894087791442871
11530,0.00017883740693235123,1.248417615890503,1.2648128413287354,1.2641513013839722,0.34941786527633667,172972.3524947651,1.894406795501709
11540,0.00017880059665595442,1.2756397724151611,1.2596868945624813,1.2686950397491454,0.3429703414440155,173173.36364730276,1.8922078609466553
11550,0.0001787637586666855,1.244823932647705,1.2579308710288264,1.2666903424263,0.3436797261238098,173154.4260631648,1.8924148082733154
11560,0.0001787268929793828,1.2655788660049438,1.2576113699253197,1.2741258478164672,0.35270625352859497,172602.52336663383,1.898465871810913
11570,0.00017868999960889582,1.2468751668930054,1.260397125578941,1.269244408607483,0.344564825296402,173313.86665499798,1.8906738758087158
11580,0.00017865307857008525,1.2510954141616821,1.2611577947827386,1.2733063554763795,0.3544783890247345,173118.76570821658,1.8928046226501465
11590,0.0001786161298778228,1.2262296676635742,1.2599221666091927,1.267965679168701,0.3679516613483429,173570.93790144267,1.887873649597168
11600,0.00017857915354699147,1.2858214378356934,1.2608820502679974,1.2655446672439574,0.34515586495399475,173511.35738195828,1.8885219097137451
11610,0.0001785421495924853,1.3241158723831177,1.2629863396452625,1.2733828282356263,0.3435553312301636,173078.78251548452,1.8932418823242188
11620,0.00017850511802920945,1.2432535886764526,1.2498401201110925,1.2619443321228028,0.3475306034088135,173624.1764309955,1.8872947692871094
11630,0.00017846805887208027,1.224555492401123,1.2440546411401794,1.2630665135383605,0.3429371416568756,172883.1445851968,1.8953843116760254
11640,0.00017843097213602515,1.2743951082229614,1.2516755091176313,1.2644337916374206,0.3456754684448242,173355.62033568736,1.8902184963226318
11650,0.00017839385783598264,1.2716810703277588,1.2545187818071628,1.2742740321159363,0.35412782430648804,173662.63460504528,1.8868768215179443
